time_msc	bid	ask	last	volume	buy
2026-02-20 11:36:32.994	40.69	40.71	40.66	200	False
2026-02-20 11:36:33.101	40.69	40.71	40.67	1900	False
2026-02-20 11:36:33.588	40.66	40.68	40.66	400	False
2026-02-20 11:36:34.122	40.65	40.66	40.65	2900	False
2026-02-20 11:36:48.047	40.65	40.66	40.66	2100	True
2026-02-20 11:36:48.064	40.65	40.66	40.66	400	True
2026-02-20 11:36:55.213	40.65	40.66	40.66	100	True
2026-02-20 11:36:56.374	40.65	40.66	40.66	4200	True
2026-02-20 11:36:56.374	40.65	40.66	40.67	100	True
2026-02-20 11:36:56.374	40.65	40.66	40.68	2200	True
2026-02-20 11:36:56.383	40.65	40.66	40.68	100	True
2026-02-20 11:36:56.383	40.65	40.66	40.69	6700	True
2026-02-20 11:36:56.505	40.65	40.66	40.69	400	True
2026-02-20 11:37:01.010	40.66	40.68	40.66	200	False
2026-02-20 11:37:01.021	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.038	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.041	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.056	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.058	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.060	40.66	40.68	40.66	200	False
2026-02-20 11:37:01.062	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.065	40.66	40.68	40.66	100	False
2026-02-20 11:37:01.070	40.66	40.68	40.66	100	False
2026-02-20 11:37:14.565	40.7	40.72	40.7	1000	False
2026-02-20 11:37:14.566	40.7	40.72	40.69	200	False
2026-02-20 11:37:14.566	40.7	40.72	40.68	3100	False
2026-02-20 11:37:14.586	40.7	40.72	40.7	100	False
2026-02-20 11:37:25.276	40.7	40.72	40.7	2000	False
2026-02-20 11:37:25.418	40.69	40.71	40.69	100	False
2026-02-20 11:37:25.485	40.69	40.71	40.67	1900	False
2026-02-20 11:37:25.668	40.69	40.71	40.69	100	False
2026-02-20 11:37:25.761	40.67	40.7	40.69	100	True
2026-02-20 11:37:25.829	40.67	40.7	40.69	100	True
2026-02-20 11:37:25.902	40.67	40.7	40.69	100	True
2026-02-20 11:37:25.967	40.67	40.7	40.69	100	True
2026-02-20 11:37:26.088	40.67	40.7	40.69	100	True
2026-02-20 11:37:26.169	40.67	40.69	40.69	100	True
2026-02-20 11:37:26.261	40.67	40.69	40.69	100	True
2026-02-20 11:37:26.438	40.67	40.69	40.69	100	True
2026-02-20 11:37:26.865	40.66	40.67	40.66	500	False
2026-02-20 11:37:26.867	40.66	40.67	40.66	2500	False
2026-02-20 11:37:26.867	40.66	40.67	40.64	1400	False
2026-02-20 11:37:26.942	40.66	40.67	40.64	1400	False
2026-02-20 11:37:26.945	40.66	40.67	40.64	100	False
2026-02-20 11:37:26.968	40.66	40.67	40.63	1400	False
2026-02-20 11:37:26.981	40.66	40.67	40.63	600	False
2026-02-20 11:37:26.990	40.66	40.67	40.63	500	False
2026-02-20 11:37:27.017	40.66	40.67	40.63	100	False
2026-02-20 11:37:27.018	40.66	40.67	40.63	400	False
2026-02-20 11:37:27.018	40.66	40.67	40.63	2100	False
2026-02-20 11:37:27.021	40.66	40.67	40.63	200	False
2026-02-20 11:37:27.139	40.66	40.67	40.6	400	False
2026-02-20 11:37:27.355	40.6	40.63	40.6	1400	False
2026-02-20 11:37:27.622	40.6	40.63	40.64	100	True
2026-02-20 11:37:27.706	40.6	40.63	40.64	100	True
2026-02-20 11:37:27.811	40.6	40.63	40.64	100	True
2026-02-20 11:37:27.854	40.61	40.64	40.64	100	True
2026-02-20 11:37:27.900	40.61	40.64	40.63	100	True
2026-02-20 11:37:27.948	40.61	40.64	40.63	100	True
2026-02-20 11:37:28.128	40.61	40.64	40.63	100	True
2026-02-20 11:37:28.706	40.6	40.63	40.63	300	True
2026-02-20 11:37:33.520	40.62	40.65	40.65	200	True
2026-02-20 11:37:33.520	40.62	40.65	40.66	2100	True
2026-02-20 11:37:33.520	40.62	40.65	40.66	800	True
2026-02-20 11:37:33.521	40.62	40.65	40.67	1000	True
2026-02-20 11:37:40.230	40.64	40.67	40.64	300	False
2026-02-20 11:37:45.183	40.64	40.66	40.64	1300	False
2026-02-20 11:37:45.185	40.64	40.66	40.63	700	False
2026-02-20 11:37:45.185	40.64	40.66	40.62	500	False
2026-02-20 11:37:45.185	40.64	40.66	40.62	700	False
2026-02-20 11:37:45.390	40.6	40.63	40.63	100	True
2026-02-20 11:37:47.249	40.61	40.64	40.64	100	True
2026-02-20 11:37:54.544	40.61	40.64	40.63	100	True
2026-02-20 11:37:54.604	40.61	40.64	40.63	100	True
2026-02-20 11:37:54.690	40.61	40.64	40.63	100	True
2026-02-20 11:37:54.757	40.61	40.64	40.63	100	True
2026-02-20 11:37:54.835	40.61	40.64	40.63	100	True
2026-02-20 11:37:54.922	40.61	40.64	40.63	100	True
2026-02-20 11:37:56.202	40.62	40.64	40.64	100	True
2026-02-20 11:37:56.265	40.62	40.64	40.63	100	True
2026-02-20 11:37:56.358	40.62	40.64	40.63	100	True
2026-02-20 11:37:56.451	40.62	40.64	40.63	100	True
2026-02-20 11:37:56.472	40.62	40.64	40.63	100	True
2026-02-20 11:37:57.156	40.63	40.64	40.64	100	True
2026-02-20 11:37:57.196	40.63	40.64	40.64	300	True
2026-02-20 11:37:58.865	40.64	40.65	40.65	100	True
